 oidref |                 id                 
12550584|"Gaia DR3 1460182232308351744"      
12550584|"NAME Weis 44496N"                  
12550585|"Gaia DR3 1460182232307233664"      
12550585|"NAME Weis 44496S"                  
12554429|"NAME CSO 1218A"                    
12554429|"Gaia DR3 769201876477782144"       
12554915|"Gaia DR3 3310871201928485248"      
12554915|"NAME LB 216 A"                     
12554916|"Gaia DR3 3310871201929685120"      
12554916|"NAME LB 216 B"                     
12555376|"Gaia DR3 779305808516231552"       
12555376|"NAME PB 574 B"                     
12555378|"Gaia DR3 3746701874419510656"      
12555378|"NAME PB 3960B"                     
12555380|"Gaia DR3 3704393560335676544"      
12555380|"NAME PB 4428 B"                    
12555384|"Gaia DR3 2488754366292015872"      
12555384|"NAME PHL 1276B"                    
12558556|"Gaia DR3 4960508526177387904"      
12558556|"NAME MCT 0134-4042A"               
12558557|"Gaia DR3 4960508526175740928"      
12558557|"NAME MCT 0134-4042B"               
12559912|"Gaia DR3 441873008582055040"       
12559912|"NAME Koenig 38A"                   
12559913|"Gaia DR3 441873008582054912"       
12559913|"NAME Koenig 38B"                   
12660859|"Gaia DR3 2771306211564241024"      
12660859|"NAME G 68-39AB"                    
12668905|"Gaia DR3 6278640002274068864"      
12668905|"NAME CE 479A"                      
12668906|"Gaia DR3 6278640002274068992"      
12668906|"NAME CE 479B"                      
12668929|"Gaia DR3 723797887406884480"       
12668929|"NAME Pul -3 700134A"               
12668930|"Gaia DR3 723797891700772352"       
12668930|"NAME Pul -3 700134B"               
12668947|"Gaia DR3 3310478710637066752"      
12668947|"NAME HG 7-158A"                    
12668948|"Gaia DR3 3310478710637938560"      
12668948|"NAME HG 7-158B"                    
12668965|"Gaia DR3 3245558866915161728"      
12668965|"NAME PSS 655-1A"                   
12668966|"Gaia DR3 3245558871210299776"      
12668966|"NAME PSS 655-1B"                   
12668983|"Gaia DR3 2314494108435756032"      
12668983|"NAME CTLGD 567A"                   
12668984|"Gaia DR3 2314494108435045632"      
12668984|"NAME CTLGD 567B"                   
12669013|"Gaia DR3 2414478095228722560"      
12669013|"NAME GR* 284A"                     
12669014|"Gaia DR3 2414478056576282112"      
12669014|"NAME GR* 284B"                     
12669510|"Gaia DR3 5672710654718423808"      
12669510|"NAME EC 10047-1750A"               
12669511|"Gaia DR3 5672710654717614080"      
12669511|"NAME EC 10047-1750B"               
12725514|"Gaia DR3 2383855218925266560"      
12725514|"NAME HBQS 2254-2455A"              
12725515|"Gaia DR3 2383855218925740672"      
12725515|"NAME HBQS 2254-2455B"              
12725596|"Gaia DR3 2342960327039141760"      
12725596|"NAME RGO 14904B"                   
12725598|"Gaia DR3 2342027872460230272"      
12725598|"NAME RGO 15171A"                   
12725600|"Gaia DR3 2342027868165104256"      
12725600|"NAME RGO 15171B"                   
12725608|"Gaia DR3 5032564883263874560"      
12725608|"NAME RGO 11406A"                   
12725609|"Gaia DR3 5032564883263874432"      
12725609|"NAME RGO 11406B"                   
12725611|"Gaia DR3 2343597116070559872"      
12725611|"NAME RGO 17057A"                   
12725612|"Gaia DR3 2343597116071192960"      
12725612|"NAME RGO 17057B"                   
12775908|"Gaia DR3 5441277682006032640"      
12775908|"NAME UGP 237A"                     
12775909|"Gaia DR3 5441277682002785408"      
12775909|"NAME UGP 237B"                     
12776627|"Gaia DR3 3311810043124387712"      
12776627|"NAME HG 7-128A"                    
12776628|"Gaia DR3 3311810047420637568"      
12776628|"NAME HG 7-128B"                    
12783628|"Gaia DR3 2321167628620432512"      
12783628|"NAME CTLGM 5394A"                  
12783630|"Gaia DR3 2321167628620432640"      
12783630|"NAME CTLGM 5394B"                  
12784330|"Gaia DR3 44838019758175488"        
12784330|"NAME K2-288A"                      
12786888|"Gaia DR3 2314743731935242624"      
12786888|"NAME CTLGM 1361A"                  
12787053|"Gaia DR3 2314743731935242880"      
12787053|"NAME CTLGM 1361B"                  
12826313|"Gaia DR3 3314185129975960448"      
12826313|"NAME HG 7-232A"                    
12826314|"Gaia DR3 3314185129974409088"      
12826314|"NAME HG 7-232B"                    
12826556|"Gaia DR3 1798246358080104448"      
12826556|"NAME LSPM J2132+2433SW"            
12826557|"Gaia DR3 1798246358081360256"      
12826557|"NAME LSPM J2132+2433NE"            
12826558|"Gaia DR3 6403170375701631616"      
12826558|"NAME BPM 14175A"                   
12826559|"Gaia DR3 6403170379999185408"      
12826559|"NAME BPM 14175B"                   
12826566|"Gaia DR3 2760157163658812800"      
12826566|"NAME [R78b] 377A"                  
12826567|"Gaia DR3 2760157163658450304"      
12826567|"NAME [R78b] 377B"                  
12975514|"Gaia DR3 36211900065007488"        
12975514|"NAME HG 7-19A"                     
12975531|"Gaia DR3 36211904362840448"        
12975531|"NAME HG 7-19B"                     
12997639|"Gaia DR3 3297454273852702720"      
12997639|"NAME HG 7-144A"                    
12997776|"Gaia DR3 3297454273853020672"      
12997776|"NAME HG 7-144B"                    
12998441|"Gaia DR3 3298981804741290240"      
12998441|"NAME HG 7-145A"                    
12998563|"Gaia DR3 3298981804741290368"      
12998563|"NAME HG 7-145B"                    
13019181|"Gaia DR3 162773595459497344"       
13019181|"NAME HG 8-48A"                     
13019313|"Gaia DR3 162773595457051648"       
13019313|"NAME HG 8-48B"                     
13037561|"Gaia DR3 9178383766474624"         
13037561|"NAME LP 532-81AB"                  
13054941|"Gaia DR3 2407654319907293568"      
13054941|"NAME GR* 215A"                     
13054942|"Gaia DR3 2407655075822031488"      
13054942|"NAME GR* 215B"                     
13055321|"Gaia DR3 4512228976896231680"      
13055321|"NAME [SLS2012] PYC J18498+1806A"   
13055322|"Gaia DR3 4512228976896231424"      
13055322|"NAME [SLS2012] PYC J18498+1806B"   
13055391|"Gaia DR3 1005809361369063168"      
13055391|"NAME [SLS2012] PYC J06019+6034A"   
13055392|"Gaia DR3 1005809361369062400"      
13055392|"NAME [SLS2012] PYC J06019+6034B"   
13055425|"Gaia DR3 1688690916410102912"      
13055425|"NAME [SLS2012] PYC J13117+7421A"   
13055426|"Gaia DR3 1688690916409511424"      
13055426|"NAME [SLS2012] PYC J13117+7421B"   
13055437|"Gaia DR3 2900855378833377408"      
13055437|"NAME [LM84] 5-28A"                 
13055438|"Gaia DR3 2900855344473639168"      
13055438|"NAME [LM84] 5-28B"                 
13055509|"Gaia DR3 2321400793804935936"      
13055509|"NAME CTLGM 5731A"                  
13055510|"Gaia DR3 2321400793804935808"      
13055510|"NAME CTLGM 5731B"                  
13055621|"Gaia DR3 2321130825045162880"      
13055621|"NAME CTLGD 8921A"                  
13055622|"Gaia DR3 2321130829339692800"      
13055622|"NAME CTLGD 8921B"                  
13055957|"Gaia DR3 6157467704859651072"      
13055957|"NAME CE 262A"                      
13055958|"Gaia DR3 6157467704858371456"      
13055958|"NAME CE 262B"                      
13056397|"Gaia DR3 315368595163850880"       
13056397|"NAME SA 45-368A"                   
13056398|"Gaia DR3 315368595163189248"       
13056398|"NAME SA 45-368B"                   
13056431|"Gaia DR3 2319730120246095232"      
13056431|"NAME CTLGD 322A"                   
13056432|"Gaia DR3 2319729914086968960"      
13056432|"NAME CTLGD 322B"                   
13056487|"Gaia DR3 2321401309201012224"      
13056487|"NAME CTLGD 11330A"                 
13056488|"Gaia DR3 2321401309200150400"      
13056488|"NAME CTLGD 11330B"                 
13056589|"Gaia DR3 5020471973345337216"      
13056589|"NAME GR* 348A"                     
13056590|"Gaia DR3 5020471973344565376"      
13056590|"NAME GR* 348B"                     
13056591|"Gaia DR3 2328997731957748224"      
13056591|"NAME GR* 423A"                     
13056592|"Gaia DR3 2328997731957301120"      
13056592|"NAME GR* 423B"                     
13056593|"Gaia DR3 2325713662524340992"      
13056593|"NAME GR* 459A"                     
13056594|"Gaia DR3 2325713662523829504"      
13056594|"NAME GR* 459B"                     
13056595|"Gaia DR3 2326694766198237952"      
13056595|"NAME GR* 500B"                     
13056596|"Gaia DR3 5024158326595850240"      
13056596|"NAME GR* 328B"                     
13056597|"Gaia DR3 2329008417836427008"      
13056597|"NAME GR* 424B"                     
13056598|"Gaia DR3 2330985782124580608"      
13056598|"NAME GR* 431A"                     
13056599|"Gaia DR3 2330985786420055040"      
13056599|"NAME GR* 431B"                     
13056600|"Gaia DR3 2329266081514360576"      
13056600|"NAME GR* 419A"                     
13056601|"Gaia DR3 2329266081514360704"      
13056601|"NAME GR* 419B"                     
13056602|"Gaia DR3 2330621676272192512"      
13056602|"NAME GR* 449A"                     
13056603|"Gaia DR3 2330621676271713920"      
13056603|"NAME GR* 449B"                     
13056604|"Gaia DR3 2326086362606301696"      
13056604|"NAME GR* 451A"                     
13056605|"Gaia DR3 2326086362606052096"      
13056605|"NAME GR* 451B"                     
13056607|"Gaia DR3 5032114461453796224"      
13056607|"NAME RGO 11332A"                   
13056608|"Gaia DR3 5032114461453099904"      
13056608|"NAME RGO 11332B"                   
13056611|"Gaia DR3 5997092006822752768"      
13056611|"NAME THA 15-18A"                   
13056611|"NAME Sz 88A"                       
13056612|"Gaia DR3 5997092011142220160"      
13056612|"NAME THA 15-18B"                   
13056612|"NAME Sz 88B"                       
13056613|"Gaia DR3 5997416573223873408"      
13056613|"NAME THA 15-42B"                   
13056614|"Gaia DR3 6010133559067032832"      
13056614|"NAME THA 15-10A"                   
13056614|"NAME Sz 81A"                       
13056615|"Gaia DR3 6010133559067032704"      
13056615|"NAME THA 15-10B"                   
13056615|"NAME Sz 81B"                       
13056686|"Gaia DR3 2355413052139105152"      
13056686|"NAME [TS74] 266B"                  
13059037|"Gaia DR3 4684810795883333760"      
13059037|"NAME Flo 384A"                     
13059038|"Gaia DR3 4684810795875261184"      
13059038|"NAME Flo 384B"                     
13059436|"Gaia DR3 426642642230394112"       
13059436|"NAME BSD 8-969A"                   
13059437|"Gaia DR3 426642642230394368"       
13059437|"NAME BSD 8-969B"                   
13169922|"Gaia DR3 3326716057839891584"      
13169922|"NAME V604 Mon A"                   
13169923|"Gaia DR3 3326716057837861376"      
13169923|"NAME V604 Mon B"                   
13169925|"Gaia DR3 5818211949014482688"      
13169925|"NAME HIP 82724B"                   
13286000|"Gaia DR3 2453892666507055872"      
13286000|"NAME GR* 138A"                     
13286001|"Gaia DR3 2453892666507056000"      
13286001|"NAME GR* 138B"                     
13286016|"Gaia DR3 5033961366111247232"      
13286016|"NAME [CT83] 320B"                  
13286019|"Gaia DR3 3831940551289611008"      
13286019|"NAME 2QZ J101231.0+003238B"        
13300879|"Gaia DR3 6245891976154382720"      
13300879|"NAME AS 205 N"                     
13300880|"Gaia DR3 6245891976152406016"      
13300880|"NAME AS 205 S"                     
13303775|"Gaia DR3 6668203672144371072"      
13303775|"NAME EC 20246-4855A"               
13303776|"Gaia DR3 6668203672142708352"      
13303776|"NAME EC 20246-4855B"               
13303781|"Gaia DR3 4631424283667176704"      
13303781|"NAME EC 01077-8047A"               
13303782|"Gaia DR3 4631424283666161408"      
13303782|"NAME EC 01077-8047B"               
13303789|"Gaia DR3 4630289759464850688"      
13303789|"NAME EC 01176-8233A"               
13303790|"Gaia DR3 4630289755170477568"      
13303790|"NAME EC 01176-8233B"               
13304124|"Gaia DR3 6357921044107852160"      
13304124|"NAME EC 22157-7433A"               
13304125|"Gaia DR3 6357921044109007616"      
13304125|"NAME EC 22157-7433B"               
13304185|"Gaia DR3 6402348563776976256"      
13304185|"NAME EC 21384-6423A"               
13304186|"Gaia DR3 6402348563776323840"      
13304186|"NAME EC 21384-6423B"               
13304187|"Gaia DR3 6411313603631166592"      
13304187|"NAME EC 22049-5839A"               
13304188|"Gaia DR3 6411313603630118400"      
13304188|"NAME EC 22049-5839B"               
13304388|"Gaia DR3 2986573923807948032"      
13304388|"NAME EC 05063-1455A"               
13310904|"NAME EC 20318-1614B"               
13310904|"Gaia DR3 6863212710848030592"      
13310905|"NAME EC 20318-1614A"               
13310905|"Gaia DR3 6863212710849693568"      
13310906|"NAME EC 21046-4358A"               
13310906|"Gaia DR3 6580064792837680896"      
13310907|"NAME EC 21046-4358B"               
13310907|"Gaia DR3 6580064792835401216"      
13314978|"Gaia DR3 2456001461089233792"      
13314978|"NAME PB 8555A"                     
13314979|"Gaia DR3 2456001461089233536"      
13314979|"NAME PB 8555B"                     
13315015|"NAME EC 12473-3046A"               
13315015|"Gaia DR3 6184589353885779968"      
13315016|"NAME EC 12473-3046B"               
13315016|"Gaia DR3 6184589358181741312"      
13315031|"NAME BPS CS 22891-0188A"           
13315031|"Gaia DR3 6445519857049080960"      
13315032|"NAME BPS CS 22891-0188B"           
13315032|"Gaia DR3 6445519857046908544"      
13318627|"Gaia DR3 4014363789629563648"      
13318627|"NAME Sand 10A"                     
13318628|"Gaia DR3 4014363789628651904"      
13318628|"NAME Sand 10B"                     
13318631|"Gaia DR3 4010026559855382016"      
13318631|"NAME Sand 61A"                     
13318633|"Gaia DR3 4010026559855381888"      
13318633|"NAME Sand 61B"                     
13318634|"Gaia DR3 4008391414266271744"      
13318634|"NAME Sand 79B"                     
13318635|"Gaia DR3 4008391414266271616"      
13318635|"NAME Sand 79A"                     
13318636|"Gaia DR3 4010583393775190912"      
13318636|"NAME Sand 92A"                     
13318637|"Gaia DR3 4010583393774404992"      
13318637|"NAME Sand 92B"                     
13318638|"Gaia DR3 3960366120754248832"      
13318638|"NAME Sand 95A"                     
13318639|"Gaia DR3 3960366120754248960"      
13318639|"NAME Sand 95B"                     
13318640|"Gaia DR3 4011424898127801472"      
13318640|"NAME Sand 101A"                    
13318641|"Gaia DR3 4011424898127801344"      
13318641|"NAME Sand 101B"                    
13318642|"Gaia DR3 3961480372709955072"      
13318642|"NAME Sand 148A"                    
13318643|"Gaia DR3 3961480372709160448"      
13318643|"NAME Sand 148B"                    
13318644|"Gaia DR3 3956919010066489216"      
13318644|"NAME Sand 166A"                    
13318645|"Gaia DR3 3956919014362269568"      
13318645|"NAME Sand 166B"                    
13318646|"Gaia DR3 3944376021934964096"      
13318646|"NAME Sand 187A"                    
13318647|"Gaia DR3 3944376026231534464"      
13318647|"NAME Sand 187B"                    
13318657|"Gaia DR3 3943742776252841600"      
13318657|"NAME Sand 253A"                    
13318658|"Gaia DR3 3943742776252841728"      
13318658|"NAME Sand 253B"                    
13326521|"Gaia DR3 5974962995291907584"      
13326521|"NAME VVV-WIT-07"                   
13351694|"NAME OKM2018 SWIFT J0550.5-2309"   
13351694|"Gaia DR3 2915758056358973056"      
13351695|"NAME OKM2018 SWIFT J0621.8-5226"   
13351695|"Gaia DR3 5501081562549484672"      
13351712|"NAME OKM2018 SWIFT J1005.3-6289"   
13351712|"Gaia DR3 5252821590882238464"      
13351715|"NAME OKM2018 SWIFT J1706.8-1573"   
13351715|"Gaia DR3 4139007898097894528"      
13351722|"Gaia DR3 6782968462468475904"      
13351722|"NAME BPS CS 29501-0114B"           
13361597|"NAME OKM2018 SWIFT J0745.1-2380"   
13361597|"Gaia DR3 5614818550032974336"      
13376030|"Gaia DR3 3265523970849514880"      
13376030|"NAME KISS15s"                      
13376324|"Gaia DR3 6503787337595350400"      
13376324|"NAME CFJ2018 TucII-203"            
13376325|"Gaia DR3 6491771187332385408"      
13376325|"NAME CFJ2018 TucII-206"            
13392493|"Gaia DR3 5041666743597888000"      
13392493|"NAME Ton S 205A"                   
13392494|"Gaia DR3 5041666743597100928"      
13392494|"NAME Ton S 205B"                   
13393445|"Gaia DR3 3553408245652181760"      
13393445|"NAME EC 10398-2052A"               
13393446|"Gaia DR3 3553455181056181760"      
13393446|"NAME EC 10398-2052B"               
13657557|"Gaia DR3 2339388941473945984"      
13657557|"NAME GR* 481A"                     
13657558|"Gaia DR3 2339388941473495168"      
13657558|"NAME GR* 481B"                     
13686396|"Gaia DR3 2554813368485603072"      
13686396|"NAME [R78b] 16A"                   
13686397|"Gaia DR3 2554813368486377344"      
13686397|"NAME [R78b] 16B"                   
13691510|"Gaia DR3 5871516612020931712"      
13691510|"NAME WRAY 15-1160A"                
13691511|"Gaia DR3 5871516616366347392"      
13691511|"NAME WRAY 15-1160B"                
13714399|"Gaia DR3 6139930631836614400"      
13714399|"NAME Larin 2 Variable"             
14743493|"Gaia DR3 5529304475549656064"      
14743493|"NAME ESO-HA 6A"                    
14743494|"Gaia DR3 5529304479850633984"      
14743494|"NAME ESO-HA 6B"                    
14743517|"Gaia DR3 5524816032860974208"      
14743517|"NAME ESO-HA 163A"                  
14743518|"Gaia DR3 5524816032860973440"      
14743518|"NAME ESO-HA 163B"                  
14743565|"Gaia DR3 3216840757068591488"      
14743565|"NAME Haro 5-2A"                    
14743707|"Gaia DR3 3326814700354415232"      
14743707|"NAME ESO-HA 314A"                  
14743708|"Gaia DR3 3326814704650171520"      
14743708|"NAME ESO-HA 314B"                  
14743711|"Gaia DR3 5524592518469151616"      
14743711|"NAME ESO-HA 234A"                  
14743712|"Gaia DR3 5524592522764076032"      
14743712|"NAME ESO-HA 234B"                  
14743722|"Gaia DR3 5528224450191451648"      
14743722|"NAME ESO-HA 88A"                   
14743723|"Gaia DR3 5528224450188306048"      
14743723|"NAME ESO-HA 88B"                   
14743727|"Gaia DR3 5528235715886942592"      
14743727|"NAME ESO-HA 78A"                   
14743728|"Gaia DR3 5528235720181192960"      
14743728|"NAME ESO-HA 78B"                   
14760080|"Gaia DR3 5358320285619971328"      
14760080|"NAME SAO 237920A"                  
14760081|"Gaia DR3 5358320285601767040"      
14760081|"NAME SAO 237920B"                  
14817039|"Gaia DR3 5997082046819644928"      
14817039|"NAME THA 15-27A"                   
14862011|"Gaia DR3 3017256306882916352"      
14862011|"NAME Parenago 1528A"               
14862012|"Gaia DR3 3017256311179965568"      
14862012|"NAME Parenago 1528B"               
14866514|"Gaia DR3 6024210606451440640"      
14866514|"NAME CD-33 11275AB"                
14873726|"Gaia DR3 328910249091448192"       
14873726|"NAME Cze V337"                     
14896507|"Gaia DR3 1978557468965457408"      
14896507|"NAME BD+47 3439AB"                 
14896654|"NAME OKM2018 SWIFT J0850.8-4219"   
14896654|"Gaia DR3 5524532148408036096"      
14903162|"Gaia DR3 4690517158168014848"      
14903162|"NAME PMMR 108A"                    
14903163|"Gaia DR3 4690517153848249344"      
14903163|"NAME PMMR 108B"                    
14903164|"Gaia DR3 4687425503273717248"      
14903164|"NAME WW 48A"                       
14903165|"Gaia DR3 4687425503248852608"      
14903165|"NAME WW 48B"                       
14903168|"Gaia DR3 4685703938618425600"      
14903168|"NAME Flo 387A"                     
14903169|"Gaia DR3 4685703942928537856"      
14903169|"NAME Flo 387B"                     
14903172|"Gaia DR3 4685975483641603840"      
14903172|"NAME SkKM 180A"                    
14903173|"Gaia DR3 4685975488004245376"      
14903173|"NAME SkKM 180B"                    
14917522|"Gaia DR3 3218226760194125440"      
14917522|"NAME Haro 5-98A"                   
14917523|"Gaia DR3 3218226764489504640"      
14917523|"NAME Haro 5-98B"                   
14918078|"Gaia DR3 3341051967184247424"      
14918078|"NAME V* V447 Ori/c"                
14918078|"NAME V447 Ori/c"                   
14923519|"Gaia DR3 3016886703471821952"      
14923519|"NAME Haro 4-252A"                  
14923520|"Gaia DR3 3016886703472850688"      
14923520|"NAME Haro 4-252B"                  
14923525|"Gaia DR3 3016952502370440064"      
14923525|"NAME Haro 4-386A"                  
14923526|"Gaia DR3 3016952502371760896"      
14923526|"NAME Haro 4-386B"                  
14923529|"Gaia DR3 3340984007914967936"      
14923529|"NAME Haro 6-62A"                   
14923530|"Gaia DR3 3340984007916224256"      
14923530|"NAME Haro 6-62B"                   
14963903|"Gaia DR3 3327285914102311424"      
14963903|"NAME KHA 11B"                      
15010065|"Gaia DR3 5237379637249080832"      
15010065|"NAME WRAY 15-827A"                 
15010066|"Gaia DR3 5237379641578060800"      
15010066|"NAME WRAY 15-827B"                 
15015231|"Gaia DR3 275302975564153728"       
15015231|"NAME Mayer 2 4"                    
15059846|"Gaia DR3 1823773960079216896"      
15059846|"NAME PSR B1957+20 b"               
15062750|"Gaia DR3 3326893697687917184"      
15062750|"NAME KHA 52A"                      
15062751|"Gaia DR3 3326893693395771904"      
15062751|"NAME KHA 52B"                      
15062843|"Gaia DR3 145921999215653632"       
15062843|"NAME Bad 16B"                      
15062922|"Gaia DR3 148381984682184320"       
15062922|"NAME JH 223B"                      
15062951|"Gaia DR3 3419989892674105088"      
15062951|"NAME IRAS 05022+2527B"             
15197653|"Gaia DR3 244214799689691904"       
15197653|"NAME COCONUTS-1A"                  
15216036|"Gaia DR3 5201154444259173632"      
15216036|"NAME Sz 30A"                       
15216060|"Gaia DR3 5201154444261256704"      
15216060|"NAME Sz 30B"                       
15216577|"Gaia DR3 5201348851662472448"      
15216577|"NAME ESO-HA 281A"                  
15216589|"Gaia DR3 5201348851662472704"      
15216589|"NAME ESO-HA 281B"                  
15217037|"Gaia DR3 3209555259881678848"      
15217037|"NAME Brun 946A"                    
15217038|"Gaia DR3 3209555255590828544"      
15217038|"NAME Brun 946B"                    
15274644|"Gaia DR3 5981635832568990208"      
15274644|"NAME AX J1600.9-5142A"             
15298550|"Gaia DR3 6209492506280547200"      
15298550|"NAME RX J1531.5-3021AB"            
15302055|"Gaia DR3 4056308023653080192"      
15302055|"NAME MOA-bin-29"                   
15302548|"Gaia DR3 2134541781964072320"      
15302548|"NAME ZTF J190125.42+530929.5"      
15307022|"Gaia DR3 5420761482227885312"      
15307022|"NAME CE 143A"                      
15307023|"Gaia DR3 5420761477930530688"      
15307023|"NAME CE 143B"                      
15330545|"Gaia DR3 2459171799788254848"      
15330545|"NAME GR* 190A"                     
15330546|"Gaia DR3 2459171799787814144"      
15330546|"NAME GR* 190B"                     
15474581|"Gaia DR3 4923860051276772480"      
15474581|"NAME HIP 65B"                      
15490569|"Gaia DR3 2278790732499607168"      
15490569|"NAME OSHA 42A"                     
15490645|"Gaia DR3 2278790732500264704"      
15490645|"NAME OSHA 42B"                     
15498289|"Gaia DR3 2278684560906693504"      
15498289|"NAME OSHA 50 A"                    
15498377|"Gaia DR3 2278684560908501632"      
15498377|"NAME OSHA 50 B"                    
15498557|"Gaia DR3 5788932607187147136"      
15498557|"NAME Sz 48SW"                      
15514814|"Gaia DR3 5997016724637916800"      
15514814|"NAME THA 15-36A"                   
15514815|"Gaia DR3 5997016728953936640"      
15514815|"NAME THA 15-36B"                   
15549211|"Gaia DR3 3209545497417176960"      
15549211|"NAME Haro 4-331A"                  
15549477|"Gaia DR3 3209545501716780160"      
15549477|"NAME Haro 4-331B"                  
15568552|"Gaia DR3 1820530778750452096"      
15568552|"NAME Wendelstein-1"                
15568554|"Gaia DR3 1820764455009323392"      
15568554|"NAME Wendelstein-2"                
15568565|"Gaia DR3 3326592843818397568"      
15568565|"NAME KHA 68A"                      
15568566|"Gaia DR3 3326592839528495616"      
15568566|"NAME KHA 68B"                      
15581792|"Gaia DR3 3327285914102311680"      
15581792|"NAME KHA 11A"                      
15581799|"Gaia DR3 3327007046168615040"      
15581799|"NAME KHA 49A"                      
15581800|"Gaia DR3 3327006844306008448"      
15581800|"NAME KHA 49B"                      
15607047|"Gaia DR3 2778171665245965184"      
15607047|"NAME PHL 907A"                     
15607048|"Gaia DR3 2778171665245452800"      
15607048|"NAME PHL 907B"                     
15854375|"Gaia DR3 3423432948907575296"      
15854375|"NAME LS V +21 22A"                 
16424444|"Gaia DR3 3519860496622195072"      
16424444|"NAME Tombaugh's Star"              
16424444|"NAME Tombaugh's Var"               
16481194|"Gaia DR3 3209530898827185792"      
16481194|"NAME Brun 740A"                    
16481195|"Gaia DR3 3209530898824898048"      
16481195|"NAME Brun 740B"                    
16481198|"Gaia DR3 3209560482561906304"      
16481198|"NAME Brun 926A"                    
16481199|"Gaia DR3 3209560482559561856"      
16481199|"NAME Brun 926B"                    
16488639|"Gaia DR3 5604741762171092224"      
16488639|"NAME HD 57440AB"                   
16573711|"Gaia DR3 2081900944807842560"      
16573711|"NAME KIC 8462852B"                 
16573711|"NAME Boyajian's Star B"            
16633976|"Gaia DR3 2331634670078922112"      
16633976|"NAME GR* 472B"                     
16633977|"Gaia DR3 2331634670079231232"      
16633977|"NAME GR* 472A"                     
16634056|"Gaia DR3 2434115372900139776"      
16634056|"NAME GR* 241A"                     
16634057|"Gaia DR3 2434115372900139904"      
16634057|"NAME GR* 241B"                     
16634533|"Gaia DR3 2327861592849191680"      
16634533|"NAME GR* 485A"                     
16634534|"Gaia DR3 2327861592849191808"      
16634534|"NAME GR* 485B"                     
16634535|"Gaia DR3 5024719627281546368"      
16634535|"NAME GR* 342A"                     
16634536|"Gaia DR3 5024719627280895488"      
16634536|"NAME GR* 342B"                     
16634537|"Gaia DR3 2379007227345603584"      
16634537|"NAME GR* 389A"                     
16634538|"Gaia DR3 2379007231640712448"      
16634538|"NAME GR* 389B"                     
16634539|"Gaia DR3 2380491709776749440"      
16634539|"NAME GR* 396A"                     
16634540|"Gaia DR3 2380491709777116928"      
16634540|"NAME GR* 396B"                     
16634541|"Gaia DR3 2380491705481946368"      
16634541|"NAME GR* 396C"                     
16634542|"Gaia DR3 2331870373589026816"      
16634542|"NAME GR* 426A"                     
16634543|"Gaia DR3 2331870377884048768"      
16634543|"NAME GR* 426B"                     
16634545|"Gaia DR3 2332658349764119040"      
16634545|"NAME GR* 432A"                     
16634546|"Gaia DR3 2332658349764118912"      
16634546|"NAME GR* 432B"                     
16634549|"Gaia DR3 2337786025319404032"      
16634549|"NAME GR* 475A"                     
16634550|"Gaia DR3 2337786025319000320"      
16634550|"NAME GR* 475B"                     
16634551|"Gaia DR3 2381127708534313344"      
16634551|"NAME GR* 412B"                     
16634553|"Gaia DR3 2338604744870185728"      
16634553|"NAME GR* 468B"                     
16634554|"Gaia DR3 2338977140009695872"      
16634554|"NAME GR* 470A"                     
16634555|"Gaia DR3 2338977140009385088"      
16634555|"NAME GR* 470B"                     
16634556|"Gaia DR3 5043188948727063296"      
16634556|"NAME GR* 289B"                     
16634558|"Gaia DR3 2386283696514216320"      
16634558|"NAME GR* 370B"                     
16634568|"Gaia DR3 2434268033217235072"      
16634568|"NAME GR* 258A"                     
16634569|"Gaia DR3 2434268033217863680"      
16634569|"NAME GR* 258B"                     
16634571|"Gaia DR3 2421228443788592000"      
16634571|"NAME GR* 286A"                     
16634572|"Gaia DR3 2421228443788591872"      
16634572|"NAME GR* 286B"                     
16634578|"Gaia DR3 2438751601117767680"      
16634578|"NAME GR* 244A"                     
16634579|"Gaia DR3 2438751601117325056"      
16634579|"NAME GR* 244B"                     
16634580|"Gaia DR3 2435639708333219712"      
16634580|"NAME GR* 247A"                     
16634581|"Gaia DR3 2435639708333219584"      
16634581|"NAME GR* 247B"                     
16634623|"Gaia DR3 2434650731983847552"      
16634623|"NAME GR* 259A"                     
16634624|"Gaia DR3 2434650727689435648"      
16634624|"NAME GR* 259B"                     
16634625|"Gaia DR3 2524700699939704448"      
16634625|"NAME GR* 63A"                      
16634626|"Gaia DR3 2524700699939704576"      
16634626|"NAME GR* 63B"                      
16634627|"Gaia DR3 2508550317235875840"      
16634627|"NAME GR* 112B"                     
16634628|"Gaia DR3 2508703561668907648"      
16634628|"NAME GR* 114A"                     
16634629|"Gaia DR3 2508703557373713792"      
16634629|"NAME GR* 114B"                     
16634630|"Gaia DR3 5014638548764545408"      
16634630|"NAME GR* 43A"                      
16634631|"Gaia DR3 5014638548763111168"      
16634631|"NAME GR* 43B"                      
16634632|"Gaia DR3 2317765086808187648"      
16634632|"NAME GR* 14A"                      
16634633|"Gaia DR3 2317765086809371008"      
16634633|"NAME GR* 14B"                      
16634634|"Gaia DR3 2373499503019367808"      
16634634|"NAME GR* 11A"                      
16634635|"Gaia DR3 2373499503019367680"      
16634635|"NAME GR* 11B"                      
16634638|"Gaia DR3 5148542675431511680"      
16634638|"NAME GR* 197A"                     
16634639|"Gaia DR3 5148542675431511552"      
16634639|"NAME GR* 197B"                     
16634640|"Gaia DR3 5014282135198200320"      
